ID,Type_of_AC,Model,Cooling_Capacity,Avg_Temp,Room_SIze,Num_People,Star_Rating,Age_of_Unit,Maintenance,Avg_Usage,Avg_AC_Temp,City,Input_Power,Electricity_Consumption_AC
669545,Ducted,1.6,5924.12,35,2291.2,9,4,1,0,13.81,19.88888889,Tokyo,2909.130459,1.904
914995,Portable,1,6009.3,34,1232,3,4,5,1,5.78,25.33333333,Tokyo,3212.239512,2.124
676473,Portable,2.7,5104.13,33,3915,11,4,4,1,15.609,20,Seoul,2783.61273,2.834
665089,Window,3.1,5684.09,29,4336.9,8,4,5,0,3.538,13.625,Sao Paolo,2914.454833,2.017
109021,Ducted,2,3493.2,43,2624,7,5,0,0,16,16.14285714,Mumbai,3024.671183,2.038
576469,Window,3.3,4115.02,32,4260.3,34,5,2,0,16.768,12.94117647,Mumbai,2784.019142,2.18
620294,Ducted,1.8,5973.16,33,2514.6,20,5,4,0,18.942,19.65,Berlin,2980.49828,2.155
191034,Portable,2.6,1414.98,40,3450.2,17,3,1,0,17.04,12.35294118,Bucharest,2791.158642,1.913
523602,Portable,12,1955.2,34,4404,17,5,4,0,12.384,12,Delhi,2593.303743,1.918
626741,Portable,2.5,3327.5,41,3057.5,27,5,3,0,17,17.51851852,Seoul,3009.21703,1.881
485238,Portable,1,3269.2,43,1389,2,5,4,0,8.102,33.5,Berlin,3064.857295,1.848
438164,Split,3.3,2334.15,33,4049.1,28,5,2,0,0.726,14.17857143,Tokyo,2876.164683,1.559
983013,Window,2.3,2292.72,42,3330.4,19,4,1,0,10.478,19.21052632,Berlin,2970.50908,1.877
545873,Split,1.7,5479.11,37,2296.7,18,4,4,1,6.66,19.05555556,Berlin,3015.366566,1.922
957663,Window,1.2,3221.12,41,3369.675,3,5,6,0,19.803,24.66666667,Tokyo,2726.072981,1.563
236116,Portable,3.8,3738.42,36,5023.6,45,1,4,1,16.152,13.8,Tokyo,2785.41951,2.938
697780,Ducted,2.1,1664.96,37,2555.7,5,4,1,0,6.697,22.4,Sao Paolo,2863.270422,1.869
402612,Portable,1.3,1865.63,36,1656.2,4,4,1,0,13.036,23,Moscow,2790.222912,1.347
761788,Window,2.7,1871.98,39,3904.2,19,2,2,0,14.508,19.05263158,Mumbai,2827.65685,1.877
662298,Ducted,2.83,6436.44,39,1895.6,17,5,3,0,16.575,19.29411765,Cape Town,3102.587874,2.094
980621,Window,3.6,3594.48,41,4831.2,14,4,2,0,14.35,15.92857143,Cape Town,2889.383475,2.353
847181,Ducted,2.9,3654.57,40,3886,7,5,2,0,18,21.71428571,Berlin,2873.749768,2.195
483060,Split,1.7,6809.4,39,2186.2,15,5,2,0,7.631,19.6,Sao Paolo,2927.025725,2.064
616666,Ducted,8.8,2155.74,28,2939.2,23,5,5,0,11.48,17.2173913,Tokyo,2670.624167,1.517
903797,Window,1.4,4610.16,33,2021.6,16,4,2,1,16.271,16.0625,Delhi,2922.262467,1.811
443955,Window,3.2,4102.56,36,3910.4,31,4,4,0,16.776,20.16129032,Berlin,2922.395,2.296
578042,Ducted,2.5,4532.5,30,3692.5,14,4,3,0,4.11,16.14285714,New York,3074.204488,2.154
859683,Portable,2.9,2029.17,36,3671.4,14,4,1,0,14.04,12.57142857,Berlin,2922.395,1.692
885321,Split,8.8,2337.52,40,3286.8,6,5,6,0,18,17.66666667,Berlin,2754.380071,1.744
524588,Ducted,3.9,7158.5,36,5307.9,10,5,0,0,13.068,13.6,Berlin,3175.089969,2.405
208154,Window,3.6,4921.84,38,5198.4,41,4,1,0,8.17,17.92682927,Cairo,3056.347282,2.249
703907,Split,2.7,5276.85,37,3366.936,17,3,0,0,18.648,16.17647059,Sao Paolo,2915.300556,2.373
728078,Portable,3.5,3500.55,40,5229,47,4,4,1,11.64,17.85106383,Tokyo,3015.087387,2.654
304319,Ducted,3.6,2200.48,41,4575.6,18,4,5,1,19.434,13.27777778,Delhi,2802.54427,2.271
692593,Portable,1.6,3293.24,36,2174.4,10,4,1,0,3.708,14.6,Mumbai,2975.244842,1.635
508510,Window,1.8,4688.14,28,2563.2,5,4,0,0,12.74,24.6,Sao Paolo,3109.316584,1.564
221660,Split,1.4,2394,50,1961.4,3,4,0,0,16.9,27.66666667,Berlin,2936.976162,1.989
670113,Portable,3.4,7471.84,43,4114,20,3,1,0,15.695,14.15,Seoul,2940.309479,2.825
770237,Ducted,3.4,31184.48,34,3264.65,36,4,5,0,3.298,16.94444444,Moscow,3268.838313,2.465
529811,Split,3.8,5962.98,32,3236.357,9,3,4,0,8.176,17.55555556,Bucharest,3134.007235,2.439
512196,Ducted,3.2,4676.76,28,4464,40,5,3,1,13.832,18.7,Mumbai,2867.726215,2.593
881158,Window,2.4,6585.64,41,3528,21,4,6,0,14.076,18.95238095,Berlin,2923.2911,2.267
678814,Window,2.9,23312.88,34,3967.2,19,4,5,0,0.986,20.78947368,New York,2850.483003,2.3
148977,Portable,1.2,1946.56,36,1602,9,3,0,0,9.324,16,Berlin,2595.720878,1.8
617490,Window,3.8,6586.74,41,5335.2,10,5,5,0,17.466,16.1,Moscow,3218.650721,2.645
396734,Portable,1.3,3717.7,27,1722.5,12,4,6,0,16.794,12.25,Seoul,2785.268528,2.04
409492,Window,2.8,4099.59,40,3376.4,6,5,2,0,18,19.66666667,Geneva,3022.186569,2.187
978732,Split,3.1,15431.8,31,4259.4,25,4,2,0,11.932,20.24,Sao Paolo,3033.022402,1.853
364646,Ducted,2.1,1318.9,45,3015.6,6,4,1,0,18,21.5,Berlin,2693.946468,1.909
887761,Portable,3.7,4541.55,34,4958,29,4,3,0,15.39,19.17241379,Mumbai,2764.678446,2.424
695790,Ducted,1.5,6502.1,36,2166,8,3,0,0,18.816,18.5,Bucharest,3178.679366,2.374
144848,Split,2.7,6444.9,42,4819.5,9,4,3,0,17.472,19.66666667,Bucharest,3143.986728,2.275
591794,Split,1.2,4182.08,42,1615.2,3,2,3,0,19.088,27,Tokyo,2831.626752,2.164
832864,Portable,3.3,4773.37,37,4867.5,24,4,4,0,18.042,20.54166667,Berlin,2871.724556,2.511
731765,Ducted,2.6,7387.38,31,3291.238,65,4,6,1,10.881,12.38461538,New York,3253.49456,2.658
270128,Split,1.3,25678.12,39,1766.7,5,5,1,0,6.084,18.8,Geneva,3122.790165,2.18
809879,Window,2.5,2426.25,42,3005,18,3,0,0,10.122,21.33333333,Berlin,2860.018099,2.023
648673,Split,3.1,13440.6,46,4578.7,18,4,6,0,16,16.55555556,Berlin,2939.090876,2.288
226585,Split,3.9,3587.59,38,5253.3,26,5,0,0,5.928,13.46153846,Cairo,2721.996416,1.982
442934,Split,2.8,4908.71,32,5120.8,35,4,6,1,6.624,15.91428571,Tokyo,2782.675971,2.618
169868,Portable,2.8,4152.32,30,3729.6,11,4,6,0,12.09,16.72727273,Berlin,2976.027919,2.377
730794,Portable,2.5,5032.5,45,3085,21,4,0,1,15.3,18.14285714,Cairo,2771.983952,2.233
323057,Window,2.6,3596.04,39,3442.4,17,4,5,0,4.797,15.29411765,Sao Paolo,2990.47108,2.06
995500,Window,6,4613.8,31,2229,8,4,0,0,13.257,16.875,Berlin,2970.452163,1.888
667157,Window,3.5,3387.15,42,3291.238,8,4,0,0,9.702,23.25,New York,2810.636334,2.142
975960,Ducted,2.6,3177.72,36,3707.6,18,4,4,1,19.112,20,Berlin,2780.548961,2.67
859545,Split,2.2,4962.96,50,3157,9,5,5,0,13.25,19.55555556,Sao Paolo,2811.4462,2.533
513281,Window,3.3,6814.92,44,4709.1,23,4,3,0,4.532,12.91304348,Geneva,2925.281628,2.367
724146,Ducted,3.3,6973.19,40,4395.6,21,4,1,0,5.6,16.9047619,Berlin,2923.2911,2.617
575791,Portable,1.6,1305,40,2192,15,5,6,0,6.52,14.66666667,Berlin,2877.890225,1.757
589335,Split,3,2310.1,30,4329,8,4,3,0,9.65,14.75,Cape Town,2811.624852,1.953
965804,Window,3.2,5918.88,35,4355.2,39,4,6,0,13.81,15.8974359,Geneva,3062.877107,2.702
957884,Split,2.1,7089.39,37,2851.8,22,4,3,1,10.767,16.68181818,Berlin,3036.928794,2.547
951739,Split,2.2,4760.44,41,3033.8,6,3,2,0,15.905,25.83333333,Sao Paolo,3060.057364,2.322
437798,Portable,1.8,6330.7,30,2617.2,15,4,5,1,11.01,14,Cairo,3122.589309,2.136
986884,Split,1.5,4328.6,38,1939.5,7,4,4,0,12.016,23.42857143,Seoul,2865.449299,2.022
261540,Split,2.1,1305.59,33,2908.5,5,5,2,0,12.037,20.6,Geneva,2862.935127,1.772
597009,Split,1.6,2882.6,39,2358.4,9,5,1,0,2.106,19.33333333,Seoul,2923.338,1.39
851722,Ducted,1.7,1257.75,41,2189.6,10,3,4,1,13.527,15.1,Bucharest,2693.274198,2.16
689545,Ducted,1.5,5185.35,32,1941,9,4,5,0,17.856,20.55555556,Moscow,2901.708908,2.264
846638,Split,1,6088.5,36,1445,7,5,3,0,8.068,15.14285714,Seoul,2937.044442,1.831
805009,Ducted,1.7,2632.5,41,2398.7,11,4,0,0,0.451,17.72727273,Moscow,2728.890516,1.622
529417,Window,14.4,1481.04,40,4957.2,39,4,6,0,2.76,15.02564103,Mumbai,2908.032186,2.198
530306,Window,1.2,4616.64,36,1556.4,9,5,4,0,8.064,23,Bucharest,3049.600136,1.422
266686,Ducted,3.9,4983.15,32,5194.8,20,5,2,0,9.344,13.6,Mumbai,3084.474861,2.562
282299,Split,1.6,3941.68,41,1958.4,5,4,0,0,5.576,26.2,Delhi,2909.611151,1.469
690147,Portable,3.1,4182.83,31,3307.942,13,4,6,0,1.953,21.38461538,Delhi,2916.356,1.876
801402,Ducted,3.6,6288.64,35,4755.6,33,4,1,0,9.905,13.06060606,Berlin,3157.59409,2.765
429308,Ducted,3.9,1922.37,34,4894.5,39,5,0,1,8.672,12.87179487,Sao Paolo,2858.084846,2.1
339539,Ducted,1,1562,48,1452,13,4,5,0,6.672,17.69230769,Geneva,2865.916968,1.762
623323,Ducted,1.9,6348.65,32,2325.6,20,4,4,0,19.2,17.6,Geneva,3035.4396,2.031
239540,Split,2.2,1270.02,31,3286.8,23,4,2,0,3.565,16.34782609,Cape Town,2684.217077,1.584
531860,Split,2.5,7296.25,32,3657.5,29,4,0,1,10.64,13.10344828,Delhi,2978.363661,2.542
995778,Ducted,2.88,21914.96,38,2224.8,11,3,4,0,15.246,17.45454545,Sao Paolo,2913.348255,2.345
473609,Ducted,2.7,3214.37,32,3493.8,10,4,4,0,19.904,14.2,Seoul,2750.681093,1.861
102776,Portable,1.9,5989.27,41,2466.2,4,5,5,0,6.478,20.25,Cape Town,2909.274852,2.484
579606,Split,3.7,1586.46,35,5416.8,21,5,1,1,15.26,16.66666667,Berlin,2743.676758,1.871
888266,Portable,2.6,3609.95,25,5390.9,21,5,1,0,17.55,19.19047619,Moscow,3085.251721,1.86
324901,Window,1.7,5949.45,34,2463.3,22,5,2,0,16.614,19.54545455,Delhi,2998.35421,1.593
954183,Window,2.8,6023.68,32,3696,22,3,3,0,17.248,14.45454545,Sao Paolo,2863.931469,2.329
194120,Ducted,2.5,2350,35,3650,32,4,0,0,3.85,12.09375,Berlin,2643.176898,1.63
403296,Ducted,1.3,5866.96,31,1709.5,5,5,3,0,18.817,19.2,Bucharest,3008.363142,1.937
818829,Ducted,2.7,2259.33,42,3645,10,3,2,0,16.38,23.2,Delhi,2906.35834,1.869
307248,Split,2.8,6283.52,34,3374,26,5,3,0,14.458,19.30769231,Moscow,3124.350937,1.958
645182,Window,3.7,4593.61,35,5157.8,10,5,0,1,13.02,19.5,Tokyo,2806.399408,2.295
692211,Split,3,2815.8,35,3723,26,5,5,0,9.26,17.34615385,Sao Paolo,2712.078408,1.769
841364,Split,2.5,2298.75,43,3452.5,24,5,4,1,11.524,13.79166667,Moscow,2690.896484,2.21
764006,Ducted,3.1,1718.72,28,4364.8,21,4,0,0,3.556,19.33333333,Mumbai,2747.05556,1.654
270361,Window,1.8,2107.48,35,2372.4,7,4,1,1,2.625,17,Berlin,2693.453857,1.769
937674,Split,3.8,7933.62,27,4772.8,33,4,5,0,14.931,16.81818182,Mumbai,2925.943803,2.407
296306,Ducted,2.88,4757.55,34,1951.5,7,4,2,1,5.066,19.85714286,Sao Paolo,3115.908165,1.822
946995,Portable,1,4087.6,41,1218,2,5,2,0,17.835,30.5,Tokyo,2956.538963,1.902
497965,Ducted,2.5,21375,41,3505,7,4,0,0,14.003,24.85714286,Seoul,2923.338,2.452
869109,Split,2.2,2410.72,31,2989.8,20,4,2,0,9.444,15.55,Cape Town,2943.035826,1.359
843438,Portable,2.76,3462.45,43,3289,29,4,1,0,18,18.48275862,Cairo,2770.927062,2.062
425010,Split,1,1230.9,34,1472,13,4,6,0,8.366,21.61538462,Delhi,2842.20124,1.2
865693,Window,1.4,4326.3,30,2014.6,14,2,5,0,7.72,17.14285714,Mumbai,2841.327124,1.792
366958,Ducted,1.6,4737.44,45,2364.8,35,4,3,0,15.795,25.42857143,Berlin,2835.869212,2.273
765406,Ducted,1.3,4466.89,30,1909.7,13,4,5,0,4.2,13.30769231,Cairo,3108.75988,1.467
603953,Ducted,1.2,4294.08,34,1603.2,9,4,3,0,9.474,18.77777778,Berlin,2957.613561,2.035
184701,Window,2.6,2168.46,41,3632.2,18,3,4,1,11.767,14.27777778,Delhi,2727.456214,2.369
210493,Ducted,1.6,3220.16,33,2216,4,4,5,0,12.321,19.25,Bucharest,2957.017261,1.804
529982,Ducted,2,5707.2,40,3236.357,14,4,6,0,1.76,20.85714286,Bucharest,2995.585307,2.372
330636,Split,2.76,5133.96,36,2206.6,15,4,5,1,7.488,16.4,Berlin,3146.119406,2.323
699379,Ducted,2.2,4732.38,40,2961.2,8,5,4,0,15.28,15,Berlin,3029.607586,1.824
563613,Ducted,2.8,6984.96,32,3799.6,30,5,4,0,0.928,18.06666667,New York,2954.134436,2.234
653220,Split,6.4,4315.2,36,2275.2,11,5,6,0,12.048,14.27272727,Moscow,2975.737224,1.852
591962,Ducted,2.3,6592.8,39,2838.2,17,4,4,1,6.67,15.29411765,Berlin,3128.93447,2.624
798187,Portable,3.4,7601.82,34,4797.4,43,4,3,0,6.596,17.79069767,Moscow,3079.155295,2.58
698764,Window,2.2,5641.28,37,3084.4,18,5,2,0,18.241,12.05555556,Moscow,3022.357043,2.064
808709,Portable,1.5,2186.15,29,2136,4,4,6,0,16.211,26.25,Moscow,2775.610931,2.022
721254,Ducted,1.6,4298.96,41,3366.936,10,2,0,1,15.006,21.1,Sao Paolo,3014.873342,2.435
463694,Portable,2.6,5292.3,43,5578.4,11,3,4,1,6.536,22.90909091,Moscow,2939.073501,2.8
586907,Split,1.8,2715.18,45,2615.4,13,4,0,0,10.22,17.46153846,Moscow,2787.964975,1.535
324961,Window,1.4,3929.58,39,1853.6,5,5,3,0,10.959,19.8,Berlin,3051.949842,1.802
601524,Ducted,14.8,5284.09,44,5420.5,27,3,1,0,18,20.62962963,Tokyo,2790.662849,2.847
262976,Window,3.7,6840.41,36,4743.4,37,5,6,0,9.612,10.97297297,Moscow,2862.462524,2.489
942898,Window,3.3,21886.48,32,4844.4,14,5,6,1,12.632,13.28571429,Berlin,3113.995816,2.764
587583,Split,2.3,5352.96,37,3362.6,20,5,3,0,17.193,11.85,Berlin,2990.101729,1.917
240910,Window,1.1,3591.96,37,1415.7,12,5,0,0,16.28,15.08333333,Berlin,2885.241935,1.554
403738,Split,3.7,7963.81,40,4528.8,27,3,3,0,9.8,17.48148148,Seoul,2984.280083,2.801
905264,Portable,3.1,3468.88,37,4014.5,36,3,2,0,12.937,16.02777778,Prague,3014.292151,2.082
542754,Window,2.1,5466.78,47,2557.8,17,4,2,0,12.709,19.76470588,Bucharest,3020.756159,2.373
323965,Window,2.4,4268.08,34,3496.8,13,4,3,0,7.174,16.61538462,Moscow,2751.227983,1.64
691173,Split,1.3,1997.84,53,1686.1,5,5,6,0,7.049,20.6,Moscow,2837.169064,1.639
470580,Portable,3.6,1965.2,43,3369.675,35,3,3,0,17.401,14.22857143,Tokyo,2794.977391,2.263
792116,Split,1.2,22955.52,36,1588.8,4,4,4,1,12.74,23,Tokyo,3066.13277,1.93
650332,Portable,3.7,7461.02,30,4488.1,22,2,1,0,12.9,14.36363636,Cairo,3183.821483,2.685
375544,Portable,2.4,1468.16,40,3590.4,25,5,4,0,4.72,19.6,Delhi,2617.087175,1.835
426709,Window,3.7,1542.62,33,4802.6,9,3,4,0,8.712,16.66666667,Moscow,2787.516786,2.083
198948,Ducted,1.7,1209.78,39,2415.7,4,4,0,0,13.949,22.75,Berlin,2637.561122,1.595
690074,Ducted,1.2,5241.6,44,1653.6,8,4,2,0,7.04,16.5,Berlin,3089.534493,2.012
158583,Split,2.9,2756.73,25,3784.5,18,2,3,1,4.6,15.38888889,New York,2824.497554,2.19
402205,Ducted,1,3245,28,1247,11,3,3,0,9.996,21.54545455,Berlin,2948.457419,1.639
230313,Portable,2.5,6725,37,3155,25,5,1,0,7.437,18.48,Berlin,2940.105202,2.449
868598,Portable,1.4,5062.74,34,1920.8,7,4,2,0,6.528,22.85714286,Moscow,2972.517789,1.825
429595,Portable,2.2,23497.2,41,2642.2,10,5,4,0,2.132,18.1,Berlin,2969.718948,2.366
891475,Ducted,1.4,4786.86,45,1915.2,15,4,2,1,15,22,Geneva,2806.420066,2.558
423410,Portable,2,7003.2,38,2434,19,4,0,0,9.002,18,Bucharest,3122.973372,2.306
619487,Window,3.9,7405.92,46,5709.6,51,4,0,0,1.656,12.90196078,Seoul,3085.333097,2.747
991974,Window,1.6,6288.36,32,1924.8,9,5,5,0,7.424,15.55555556,Cape Town,3029.580794,2.098
998552,Portable,3.9,7852.11,33,5288.4,42,5,2,1,9.999,15.78571429,Tokyo,3140.328336,2.611
567426,Ducted,1.5,1915.9,34,1827,9,4,0,1,8.976,14.77777778,Mumbai,2923.646218,1.828
862622,Window,2.3,6411.99,36,3376.442,6,4,6,0,11.364,25,Cape Town,3083.434272,2.538
337766,Ducted,2.6,2100.42,32,3676.4,14,4,5,0,0.32,17.28571429,Berlin,2618.988252,1.84
683079,Portable,3.5,1622.7,46,4914,14,5,5,1,11.238,16.28571429,Berlin,2899.269185,2.373
156804,Ducted,3.3,3019.1,34,4458.3,40,4,0,0,6.46,13.85,Moscow,3000.234495,1.87
431475,Ducted,2.1,16233.36,32,2858.1,20,4,5,0,14.816,18.6,Berlin,2844.956169,2.213
150038,Portable,3.4,7865.8,37,4845,14,4,3,0,9.953,12.64285714,Berlin,3247.936355,2.727
785387,Window,3,3196.7,35,3771,26,5,2,1,5.705,15.34615385,Berlin,2961.654047,1.771
482232,Ducted,1.9,3249.89,34,2496.6,19,4,6,0,17.782,16.78947368,Bucharest,2684.740539,2.009
306257,Ducted,2.73,6007.14,46,5194.6,10,4,0,0,15.226,15.6,Mumbai,3185.135532,2.488
456445,Window,3.8,2530.92,28,4746.2,37,4,1,0,4.564,12.75675676,Delhi,2911.590088,1.862
360659,Window,1.6,5536.68,39,2166.4,15,2,5,0,15.378,14.6,Bucharest,3141.211188,2.144
161167,Ducted,3.7,4023.69,34,4780.4,23,4,0,0,14.824,17.47826087,Sao Paolo,2903.077372,2.078
247410,Split,3.8,5299.2,30,5361.8,21,5,4,0,11.58,14.42857143,Berlin,3149.418481,2.399
103031,Portable,2.9,7087.26,37,3549.6,14,4,3,0,12.307,16.64285714,Mumbai,3183.831219,2.626
872752,Split,2.9,3428.82,29,4228.2,8,4,1,0,16.646,14.625,Bucharest,2810.014261,1.725
400562,Ducted,1.5,4033.05,42,2101.5,10,3,0,0,16.506,23.2,Tokyo,2940.585368,1.919
907600,Window,8.8,2437.56,46,3042.6,15,5,2,0,9.034,14.06666667,Berlin,2923.2911,2.107
649435,Ducted,2.5,4910,25,3080,27,5,2,0,13.85,17.92592593,Tokyo,2841.74195,1.604
496865,Split,2,5145.6,35,2906,26,4,3,0,14.63,16.34615385,Berlin,2939.706615,1.807
702208,Window,2.8,3898.88,43,4149.6,37,5,4,1,7.611,14.16216216,Sao Paolo,2864.269228,2.094
432916,Ducted,3.1,5222.97,27,4082.7,32,4,4,1,0.513,17.84375,Sao Paolo,3073.599672,2.211
255656,Window,2.8,3070.72,31,4043.2,32,4,1,0,7.855,15.96875,Seoul,2793.281484,1.545
941273,Window,2.5,4407.5,28,3620,32,5,4,0,13.384,16.875,Cape Town,3019.62872,1.71
941203,Portable,13.6,5989.8,37,4195.6,29,4,6,1,18,13.27586207,Berlin,3100.30039,3.138
682850,Window,3.3,6251,35,4864.2,34,3,1,0,6.055,14.02941176,New York,3011.805147,2.472
775313,Portable,2.5,7342.5,37,3590,7,4,5,0,19.006,20.28571429,Delhi,2940.462083,2.783
671060,Split,1.6,2913.92,38,2243.2,8,4,3,0,9.47,19.75,Sao Paolo,2830.977131,1.677
339142,Window,3.3,7624.89,44,4649.7,41,3,5,1,9.692,11.07317073,Berlin,2986.189718,2.856
827058,Window,2.2,7280.96,33,2937,20,4,0,0,10.263,12.65,Bucharest,3242.669057,2.056
823501,Window,2.6,2860.2,35,3705,11,2,5,0,16.035,22.18181818,Tokyo,2650.755136,1.767
623105,Window,2.3,2236.14,35,3029.1,21,5,3,0,17.955,16.66666667,Mumbai,2693.858997,1.54
827893,Split,2.6,7113.96,34,3354,20,3,0,0,9.338,14.7,Tokyo,3114.05371,2.042
128311,Split,1.3,4829.62,30,1755,7,4,3,0,19.47,18.28571429,Geneva,2941.62079,1.964
645341,Window,1,1607.1,30,1298,6,5,0,0,10.22,17,New York,2615.155391,0.791
269442,Ducted,1.5,2701.35,30,2197.5,4,4,1,0,7.98,21.5,Geneva,2661.119427,1.44
141761,Portable,3.2,4202.88,36,4118.4,8,4,2,1,8.384,18.5,Delhi,2780.74219,2.436
834058,Split,1.7,3877.38,42,2102.9,10,5,4,0,14.784,15.2,Berlin,2791.089886,2.042
352299,Ducted,2.9,2018.85,39,4065.8,28,4,4,0,12.363,16.39285714,Seoul,2765.574136,1.894
594691,Split,8.4,6842.55,35,3055.5,24,4,6,0,11.865,18.45833333,Tokyo,3020.561605,2.053
716529,Ducted,3.4,7928.78,34,4777,38,4,4,0,11.662,16.89473684,Moscow,3075.729432,2.665
623898,Split,2,4932,43,2814,5,5,0,0,18.146,18.6,Sao Paolo,2963.866374,2.213
819054,Split,3.4,7347.22,40,4579.8,32,5,3,0,18,11.25,Tokyo,3247.676013,2.261
150360,Portable,3.6,5558.32,37,4546.8,31,4,6,0,8.473,17.19354839,Bucharest,3129.278156,2.716
243645,Portable,3,7315.1,26,3843,23,4,2,1,2.834,13.13043478,Delhi,3072.21939,2.62
573328,Split,1.5,2763.45,43,2014.5,14,5,5,1,19.336,13.07142857,Tokyo,2990.906076,2.11
520485,Window,2.6,1317.6,41,2890.8,23,4,6,1,15.962,19.7826087,Moscow,2855.847825,1.987
630583,Portable,2.3,6563.28,34,3438.5,27,3,1,1,8.772,15.25925926,Berlin,2961.551507,2.677
633708,Portable,2.8,3713.16,36,4105.6,24,5,5,1,2.952,16.5,Seoul,3008.016078,2.342
394006,Portable,2.3,5044.23,36,2888.8,8,3,1,0,6.3,14.5,Sao Paolo,3114.579249,2.373
408701,Window,1.8,3862.14,29,2421,4,5,3,0,14.152,24.25,Tokyo,2805.252737,1.502
953872,Window,2.8,5959.68,32,3502.8,31,2,3,0,3.968,14.03225806,Berlin,2989.848002,1.985
319989,Window,1.8,2601.9,42,2599.2,5,3,2,0,10.612,27.4,Mumbai,2872.000373,2.144
816966,Window,14,1794.15,32,4357.5,30,4,2,0,0.896,14.06666667,Delhi,2581.307148,1.435
651211,Portable,2.1,6269.01,36,2889.6,26,5,2,0,9.184,15.38461538,New York,2949.661523,2.008
115857,Window,2.3,3646.95,44,3374.1,23,4,2,0,15,17.91304348,Prague,3036.323814,1.82
798234,Portable,1.8,5782,41,2536.2,20,4,4,0,10.591,13.05,Berlin,2904.23493,2.183
430045,Split,2.9,3365.61,38,3564.1,14,5,3,0,15.956,15.71428571,Tokyo,2855.403701,2.093
693290,Window,3.9,4852.49,43,5370.3,37,3,6,0,17,15.16216216,Sao Paolo,2941.795438,2.48
395078,Portable,1.1,3260.07,41,1608.2,9,5,0,0,12.445,15.55555556,Sao Paolo,2884.329527,1.612
177627,Ducted,3.3,6115.34,32,4851,19,3,4,0,10.52,14.68421053,Berlin,3115.330516,2.63
282395,Split,3.4,2685.36,37,4549.2,36,4,2,0,17.205,11.02777778,New York,2764.140199,1.931
716857,Window,3.3,2113.37,40,4831.2,43,4,5,0,8.48,14.93023256,Bucharest,2674.841942,2.211
354176,Split,3,3745.3,38,4155,12,4,3,0,16.4,18.16666667,Sao Paolo,2867.801265,2.422
169148,Window,1.8,4181.92,33,2361.6,9,4,5,0,10.725,17.66666667,Berlin,2746.618165,1.733
995126,Ducted,3.8,1410.36,37,4852.6,9,4,6,1,16.305,14.11111111,Berlin,2678.815279,2.157
798403,Window,3.1,1337.51,43,4228.4,12,4,6,1,13.015,18.58333333,Cape Town,2661.355404,2.381
311429,Portable,3.9,1506.76,39,3326.96,30,4,2,0,17.277,14.3,Mumbai,2592.911935,2.042
318676,Ducted,2.3,4249.65,38,2764.6,13,5,0,0,9.386,16.92307692,Cape Town,3098.244288,2.154
927602,Window,2.3,3948.3,40,3284.4,13,4,0,0,18.88,18.07692308,Geneva,2717.9727,1.865
562637,Window,3.4,1980.52,29,4811,38,4,1,0,12.093,11.76315789,Seoul,2796.00743,1.799
886503,Ducted,2.7,5528.28,38,5593.6,16,4,1,0,16.986,21.375,Berlin,3081.796686,2.714
506081,Ducted,3.6,3416.32,34,5130,35,4,0,0,11.174,12.97142857,Sao Paolo,2865.301855,2.145
336186,Window,1.6,1503.36,40,2011.2,10,3,2,0,13.8,21,Prague,2611.664001,1.391
652183,Split,2.2,6537.98,34,2956.8,130,4,4,1,4.556,18.30769231,Bucharest,3095.364758,2.355
932795,Window,3.6,2174.64,45,4852.8,29,4,1,0,14.09,19.55172414,Sao Paolo,2747.859934,2.357
432651,Portable,2.7,14630.4,29,3450.6,27,5,2,0,8.938,17.07407407,New York,2985.91907,1.96
457079,Portable,2.9,2398.11,40,4216.6,8,4,4,0,7.72,23,Geneva,2768.236847,2.583
724109,Split,3.6,4434.96,32,5162.4,25,5,1,1,11.52,17.28,Sao Paolo,2934.07803,2.431
522306,Portable,1,25718,34,1464,4,4,6,0,15.948,27.5,Mumbai,3112.260564,2.216
595520,Ducted,2.7,7418.07,44,3364.2,10,4,0,0,3.124,23.4,Cape Town,2987.882282,2.494
702822,Ducted,2.1,20202.16,39,2706.9,8,5,6,0,16.575,16.875,Sao Paolo,3164.89931,2.084
432262,Portable,3.2,5790.84,33,4697.6,42,5,2,0,14.763,16.78571429,Berlin,2835.66531,2.412
309255,Portable,3.5,1865.7,41,5033,10,4,3,0,3.116,20.1,Berlin,2663.227698,2.34
113223,Ducted,2.1,1925.11,33,2700.6,5,4,3,1,16.743,20.6,Mumbai,2922.254,2.214
169872,Ducted,3.1,7749.96,37,4299.7,8,4,5,0,14.344,18.625,Moscow,3155.781419,2.79
688765,Ducted,2.6,5355,38,3439.8,13,4,6,1,10.016,20.92307692,Berlin,3086.203389,2.539
461802,Portable,3.4,7219.92,37,5011.6,15,4,2,0,12.789,16.46666667,New York,2934.055665,1.974
258968,Window,1.3,2102.93,41,1769.3,10,4,5,0,17.876,14.1,Berlin,2697.15384,1.898
693384,Ducted,3.1,5538.68,34,4126.1,37,3,4,0,7.004,11.91891892,Tokyo,3087.309851,2.25
934019,Portable,1.2,4054.4,40,1792.8,16,3,4,0,19.08,13.5,Geneva,2735.742777,2.442
471251,Split,3.2,2344.32,38,4489.6,17,4,5,0,13.296,17.23529412,Cairo,2626.814397,1.84
